Metadata_Source,Metadata_Plate,Metadata_Well,Metadata_JCP2022,Metadata_PlateType,Metadata_MoA
source_1,UL000579,V45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,V47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,W02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,W04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,W43,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,W45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,W47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,X02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,X04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,X14,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,X45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,X47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,Y02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,Y04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,Y25,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,Y45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,Y47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,Z02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,Z04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,Z13,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,Z45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000579,Z47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,A02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,A04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,A45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,A47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AA02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AA04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AA12,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AA34,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AA45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AA47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AB02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AB04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AB10,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AB45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AB47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AC02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AC04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AC23,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AC43,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AC45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AC47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AD02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AD04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AD38,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AD45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AD47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AE02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AE04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AE26,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AE34,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AE45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AE47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AF02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AF04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AF12,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AF31,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AF45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,AF47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,B02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,B04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,B06,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,B45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,B47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,C02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,C04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,C45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,C47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,D02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,D04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,D10,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,D45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,D47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,E02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,E04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,E45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,E47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,F02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,F04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,F08,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,F33,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,F42,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,F45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,F47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,G02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,G04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,G36,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,G45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,G47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,H02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,H04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,H12,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,H19,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,H45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,H47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,I02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,I04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,I27,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,I45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,I47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,J02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,J04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,J42,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,J45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,J47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,K02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,K04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,K10,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,K45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,K47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,L02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,L04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,L20,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,L45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,L47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,M02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,M04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,M27,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,M45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,M47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,N02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,N04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,N14,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,N30,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,N45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,N47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,O02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,O04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,O10,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,O14,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,O45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,O47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,P02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,P04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,P16,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,P35,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,P45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,P47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Q02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Q04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Q45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Q47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,R02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,R04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,R30,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,R45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,R47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,S02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,S04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,S14,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,S22,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,S32,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,S45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,S47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,T02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,T04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,T45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,T47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,U02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,U04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,U45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,U47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,V02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,V04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,V30,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,V45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,V47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,W02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,W04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,W45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,W47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,X02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,X04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,X45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,X47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Y02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Y04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Y45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Y47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Z02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Z04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Z30,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Z38,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Z45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000581,Z47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,A02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,A04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,A27,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,A45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,A47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AA02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AA04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AA45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AA47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB06,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB08,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB10,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB12,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB14,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB16,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB18,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB20,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB22,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB24,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB26,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB28,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB30,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB32,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB34,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB36,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB38,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB40,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB42,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB44,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AB47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AC02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AC04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AC24,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AC45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AC47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD08,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD12,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD16,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD20,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD23,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD24,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD28,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD32,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD36,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD38,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD40,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD42,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD44,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AD47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AE02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AE04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AE29,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AE45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AE47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF06,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF08,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF10,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF12,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF14,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF16,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF18,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF20,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF22,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF24,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF26,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF28,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF30,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF32,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF34,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF36,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF37,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF38,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF40,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF42,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF44,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,AF47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B08,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B12,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B16,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B20,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B24,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B28,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B32,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B36,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B40,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B42,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B44,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,B47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,C02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,C04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,C45,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,C47,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,D02,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,D04,JCP2022_033924,COMPOUND,negative_control
source_1,UL000583,D06,JCP2022_033924,COMPOUND,negative_control
